formula,T(K),S(muV/K),¦Ò(S/cm),TC(W/mK),PF,ZT,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
CuCr0.97Mg0.03O2,400,241.28,14.43,6.461,8.4e-05,0.0052,Cu1 Cr0.97 Mg0.03 O2,8.0,29.0,21.0,17.16,9.237400000000001,8.0,49.0,87.0,38.0,71.8925,15.1075,87.0,15.9994,63.546,47.5466,36.677541749999996,20.863729876249998,15.9994,54.8,2180.0,2125.2,902.415,847.615,54.8,2.0,16.0,14.0,12.219999999999999,3.78,16.0,2.0,4.0,2.0,2.9924999999999997,0.9924999999999999,2.0,66.0,141.0,75.0,100.765,34.765,66.0,1.31,3.44,2.13,2.6073749999999998,0.832625,3.44,1.0,2.0,1.0,1.5074999999999998,0.4998875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,3.7125,3.7681875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,7.22,1.89,6.0,0.0,1.0,1.0,0.4925,0.49988750000000004,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.2125,1.8369374999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.705,1.598075,2.0,9.105,22.89,13.785,10.20525,1.1002499999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.2375,107.2375,12.0
In1.8Ge0.2O3,300,-52.33,348.07,3.238,9.5e-05,0.008831,In1.8 Ge0.2 O3,8.0,49.0,41.0,23.720000000000002,18.864,8.0,75.0,87.0,12.0,82.36,5.5680000000000005,87.0,15.9994,114.818,98.8186,53.83972,45.408384,15.9994,54.8,1211.4,1156.6000000000001,236.046,217.4952,54.8,13.0,16.0,3.0,14.84,1.3920000000000001,16.0,2.0,5.0,3.0,3.16,1.3920000000000001,2.0,66.0,142.0,76.0,95.52000000000001,35.424,66.0,1.78,3.44,1.66,2.7852,0.78576,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.84,1.3920000000000001,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.84,3.408,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.16,1.3920000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.16,1.3920000000000001,2.0,9.105,24.26,15.155000000000001,15.116800000000001,7.2141600000000015,9.105,0.0,0.383,0.383,0.01532,0.0294144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,66.24000000000001,65.08800000000001,12.0
Mo6Te6S2,300,6.3,1166.9,2.125,5e-06,0.000654,Mo6 Te6 S2,16.0,52.0,36.0,42.57142857142857,8.081632653061224,42.0,50.0,90.0,40.0,72.57142857142857,19.346938775510207,50.0,32.065,127.6,95.535,100.39214285714284,23.321020408163264,95.96,388.36,2896.0,2507.64,1606.3342857142857,1105.427755102041,722.66,6.0,16.0,10.0,11.714285714285714,4.8979591836734695,6.0,3.0,5.0,2.0,4.714285714285714,0.48979591836734687,5.0,105.0,154.0,49.0,140.14285714285714,11.877551020408163,138.0,2.1,2.58,0.48,2.1942857142857144,0.11020408163265305,2.1,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,0.0,0.0,10.0,10.0,6.428571428571429,3.0612244897959187,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,10.285714285714286,4.8979591836734695,6.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,0.0,0.0,5.0,5.0,2.142857142857143,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.7142857142857144,1.959183673469388,2.0,15.69,34.7633333333,19.0733333333,25.306696428557142,8.242882653048978,15.69,0.0,2.202,2.202,0.5134285714285715,0.48244897959183675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,173.28571428571428,47.755102040816325,152.0
Ba8Ga16Ge30,300,-42.79,1515.2,1.7,0.000277,0.04895,Ba8 Ga16 Ge30,31.0,56.0,25.0,35.25925925925926,6.145404663923182,32.0,9.0,79.0,70.0,67.14814814814815,17.229080932784633,79.0,69.723,137.327,67.604,81.35896296296296,16.58312208504801,72.64,302.91,1211.4,908.49,910.8992592592592,360.2899314128944,1211.4,2.0,14.0,12.0,11.925925925925926,2.941015089163238,14.0,4.0,6.0,2.0,4.296296296296297,0.5048010973936903,4.0,120.0,215.0,95.0,134.66666666666666,23.802469135802465,120.0,0.89,2.01,1.1199999999999997,1.7848148148148146,0.2651303155006859,2.01,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.4074074074074074,0.6584362139917695,2.0,0.0,10.0,10.0,8.518518518518519,2.5240054869684494,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,11.925925925925926,2.941015089163238,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.7037037037037037,1.0973936899862824,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.7037037037037037,1.0973936899862824,4.0,18.8575,63.59,44.7325,27.788703703703707,10.607791495198907,23.005,0.0,0.383,0.383,0.2127777777777778,0.18913580246913583,0.383,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,177.88888888888889,67.48971193415639,225.0
In0.2Co4Sb12,700,-247.54,625.75,1.937,0.003834,1.385962,In0.2 Co4 Sb12,27.0,51.0,24.0,45.04938271604938,8.91327541533303,51.0,58.0,85.0,27.0,78.20987654320987,10.059442158207592,85.0,58.933195,121.76,62.82680500000001,106.16150493827162,23.322622191739065,121.76,429.75,1768.0,1338.25,1111.3154320987655,324.28867550678257,903.78,9.0,15.0,6.0,13.493827160493828,2.2313671696387747,15.0,4.0,5.0,1.0,4.753086419753086,0.37189452827312924,5.0,126.0,142.0,16.0,135.82716049382717,4.852918762383781,139.0,1.78,2.05,0.2699999999999998,2.0046913580246914,0.06712391403749414,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.234567901234568,1.1339734796524918,3.0,7.0,10.0,3.0,9.25925925925926,1.1156835848193873,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,6.0,13.493827160493828,2.2313671696387747,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2839506172839505,1.1278768480414574,3.0,0.0,3.0,3.0,0.7407407407407408,1.1156835848193876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.0246913580246915,0.048773052888279336,3.0,10.245,31.56,21.314999999999998,26.206913580246912,7.930498399634201,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3823385679012346,0.5758679664685262,0.0,139.0,194.0,55.0,172.58024691358025,10.57765584514556,166.0
Ca0.7Y0.3MnO3,300,-41.61,131.12,1.793,2.3e-05,0.003797,Ca0.7 Y0.3 Mn1 O3,8.0,39.0,31.0,14.940000000000001,8.328,8.0,7.0,87.0,80.0,64.3,27.24,87.0,15.9994,88.90585,72.90645,31.532519999999998,18.639744,15.9994,54.8,1799.0,1744.2,600.72,655.104,54.8,2.0,16.0,14.0,11.459999999999999,5.448,16.0,2.0,5.0,3.0,2.8600000000000003,1.032,2.0,66.0,190.0,124.0,103.44000000000001,44.928000000000004,66.0,1.0,3.44,2.44,2.5872,1.0233599999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.06,1.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.46,1.2639999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.5399999999999998,2.2792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.7399999999999998,1.6551999999999996,2.0,9.105,37.77,28.665000000000003,14.79021724138,8.543313103448,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,93.74,98.088,12.0
CuCr0.98Mg0.02O2,700,367.98,3.77,5.838,5.1e-05,0.006125,Cu1 Cr0.98 Mg0.02 O2,8.0,29.0,21.0,17.189999999999998,9.2419,8.0,49.0,87.0,38.0,71.845,15.155,87.0,15.9994,63.546,47.5466,36.74676949999999,20.871787194999996,15.9994,54.8,2180.0,2125.2,905.5575,850.7575,54.8,2.0,16.0,14.0,12.23,3.77,16.0,2.0,4.0,2.0,2.995,0.995,2.0,66.0,141.0,75.0,100.76,34.76,66.0,1.31,3.44,2.13,2.60825,0.83175,3.44,1.0,2.0,1.0,1.505,0.49995,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,3.725,3.76225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,7.2299999999999995,1.8849999999999998,6.0,0.0,1.0,1.0,0.495,0.49995,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.225,1.84975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.7199999999999998,1.6072,2.0,9.105,22.89,13.785,10.176,1.0709999999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.32499999999999,107.325,12.0
Zn0.995Al0.005O,1000,-231.54,99.63,8.25,0.000616,0.074608,Zn0.995 Al0.005 O1,8.0,30.0,22.0,18.957500000000003,10.9872875,8.0,69.0,87.0,18.0,78.00999999999999,8.99,87.0,15.9994,65.38,49.380599999999994,40.5937038465,24.662364672732497,15.9994,54.8,933.47,878.6700000000001,374.341975,319.541975,54.8,12.0,16.0,4.0,14.0025,1.9975,16.0,2.0,4.0,2.0,2.9975,0.9975,2.0,66.0,122.0,56.0,93.9975,27.9975,66.0,1.61,3.44,1.8299999999999998,2.5448999999999997,0.8951,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0025,1.9975,4.0,0.0,10.0,10.0,4.975,4.999874999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,8.9775,3.0073875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0125,1.0074375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0125,1.0074375,2.0,9.105,16.48,7.375,11.5388,2.4338,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.0775,91.0775,12.0
Ba8Ga18Ge28,700,-219.0,134.81,1.1,0.000647,0.41144,Ba8 Ga18 Ge28,31.0,56.0,25.0,35.22222222222222,6.156378600823046,32.0,9.0,79.0,70.0,66.96296296296296,17.174211248285324,79.0,69.723,137.327,67.604,81.25092592592593,16.61513305898491,72.64,302.91,1211.4,908.49,877.2514814814815,382.89432098765434,1211.4,2.0,14.0,12.0,11.88888888888889,2.9300411522633745,14.0,4.0,6.0,2.0,4.296296296296297,0.5048010973936903,4.0,120.0,215.0,95.0,134.74074074074073,23.780521262002736,120.0,0.89,2.01,1.1199999999999997,1.7774074074074073,0.26293552812071325,2.01,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.3703703703703705,0.6529492455418381,2.0,0.0,10.0,10.0,8.518518518518519,2.5240054869684494,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,11.88888888888889,2.9300411522633745,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.740740740740741,1.1083676268861453,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.740740740740741,1.1083676268861453,4.0,18.8575,63.59,44.7325,27.635092592592596,10.653305898491086,23.005,0.0,0.383,0.383,0.1985925925925926,0.19123731138545955,0.383,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,171.92592592592592,71.9506172839506,225.0
Sr0.61Ba0.39Nb2O6,400,-220.0,61.63,2.021,0.000298,0.059053,Sr0.61 Ba0.39 Nb2 O6,8.0,56.0,48.0,19.446666666666665,15.262222222222224,8.0,8.0,87.0,79.0,69.37666666666667,23.49777777777778,87.0,15.9994,137.327,121.3276,43.20165444444444,36.26967259259259,15.9994,54.8,2750.0,2695.2,762.1444444444445,943.1259259259261,54.8,2.0,16.0,14.0,12.0,5.333333333333333,16.0,2.0,6.0,4.0,3.0433333333333334,1.391111111111111,2.0,66.0,215.0,149.0,102.97777777777777,49.303703703703704,66.0,0.89,3.44,2.55,2.7518444444444445,0.9175407407407405,3.44,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,2.0,0.0,4.0,4.0,2.6666666666666665,1.7777777777777777,4.0,0.0,4.0,4.0,0.8888888888888888,1.382716049382716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.333333333333333,0.8888888888888888,6.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888888,2.0,0.0,6.0,6.0,1.3333333333333333,2.0740740740740744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.888888888888889,1.8271604938271604,2.0,9.105,63.59,54.485,16.541155555555555,9.914874074074074,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,84.06222222222222,96.08296296296297,12.0
Li0.0066Ni0.9944O,700,200.39,31.63,6.011,0.000127,0.01479,Li0.0066 Ni0.9944 O1,3.0,28.0,25.0,17.922538730634685,10.016019476518613,8.0,1.0,87.0,86.0,73.79560219890055,13.197798901648627,87.0,6.941,58.6934,51.752399999999994,37.18637059470265,21.375902089582894,15.9994,54.8,1728.0,1673.2,887.6149695152423,835.261243692197,54.8,1.0,16.0,15.0,12.9688155922039,3.0296695730095973,16.0,2.0,4.0,2.0,2.9939030484757625,0.9999628271821112,2.0,66.0,128.0,62.0,95.02768615692153,29.01317956713797,66.0,0.98,3.44,2.46,2.6715502248875564,0.7680657422413231,3.44,1.0,2.0,1.0,1.9967016491754124,0.0065749434128512165,2.0,0.0,4.0,4.0,1.999000499750125,1.9999995004996254,4.0,0.0,8.0,8.0,3.9756121939030487,3.9998513087284446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.971314342828586,2.0163168590617233,6.0,0.0,1.0,1.0,0.0032983508245877065,0.006574943412851296,0.0,0.0,2.0,2.0,0.9995002498750625,0.9999997502498127,2.0,0.0,2.0,2.0,0.9939030484757622,0.9999628271821112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.9967016491754124,0.0065749434128512165,2.0,9.105,16.5933333333,7.488333333299998,9.733495252373704,0.6281811617928067,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.29588230368815593,0.2976862837506225,0.0,12.0,229.0,217.0,118.5664167916042,106.51316021149846,12.0
Ca0.9Bi0.1MnO3,700,-119.71,200.12,2.215,0.000287,0.090647,Ca0.9 Bi0.1 Mn1 O3,8.0,83.0,75.0,15.059999999999999,8.472,8.0,7.0,87.0,80.0,65.58,26.520799999999998,87.0,15.9994,208.9804,192.981,31.980897000000006,19.177796400000005,15.9994,54.8,1519.0,1464.2,548.268,592.31632,54.8,2.0,16.0,14.0,11.66,5.3416,16.0,2.0,6.0,4.0,2.84,1.008,2.0,66.0,176.0,110.0,102.04,43.248000000000005,66.0,1.0,3.44,2.44,2.5944000000000003,1.0147199999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.46,1.8695999999999997,4.0,0.0,10.0,10.0,1.2,1.8719999999999999,0.0,0.0,14.0,14.0,0.28,0.5488000000000001,0.0,2.0,29.0,27.0,5.9399999999999995,1.4184000000000005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.26,0.9576,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2600000000000002,1.1256,2.0,9.105,37.77,28.665000000000003,15.01811724138,8.907953103448001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,91.34,98.3816,12.0
Sb2Te3,300,63.0,8196.7,5.205,0.003253,0.1875,Sb2 Te3,51.0,52.0,1.0,51.6,0.4799999999999997,52.0,85.0,90.0,5.0,88.0,2.4,90.0,121.76,127.6,5.839999999999989,125.26399999999998,2.803199999999998,127.6,722.66,903.78,181.12,795.108,86.9376,722.66,15.0,16.0,1.0,15.6,0.4800000000000001,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.4,0.48000000000000115,138.0,2.05,2.1,0.050000000000000266,2.08,0.02400000000000011,2.1,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.48,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,1.0,15.6,0.4800000000000001,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,31.56,34.7633333333,3.203333333299998,33.48199999998,1.537599999983999,34.7633333333,0.0,0.464,0.464,0.27840000000000004,0.22271999999999997,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,166.0,14.0,157.6,6.719999999999999,152.0
Ca0.98Bi0.02Mn0.98Nb0.02O3,300,-100.04,49.2,2.513,4.9e-05,0.005878,Ca0.98 Bi0.02 Mn0.98 Nb0.02 O3,8.0,83.0,75.0,14.116000000000003,7.3392,8.0,7.0,87.0,80.0,64.296,27.418431999999996,87.0,15.9994,208.9804,192.981,29.430331939999995,16.117118328,15.9994,54.8,2750.0,2695.2,562.3216,609.1692928,54.8,2.0,16.0,14.0,11.443999999999999,5.495648000000001,16.0,2.0,6.0,4.0,2.8120000000000003,0.9743999999999999,2.0,66.0,176.0,110.0,102.588,43.90560000000001,66.0,1.0,3.44,2.44,2.5782800000000003,1.0340639999999999,3.44,1.0,2.0,1.0,1.996,0.007968000000000003,2.0,0.0,4.0,4.0,2.412,1.910304,4.0,0.0,10.0,10.0,1.036,1.6493120000000001,0.0,0.0,14.0,14.0,0.05600000000000001,0.11155200000000001,0.0,2.0,29.0,27.0,5.5,1.376,6.0,0.0,1.0,1.0,0.004,0.007968,0.0,0.0,3.0,3.0,1.212,0.9599039999999999,2.0,0.0,6.0,6.0,1.004,1.6064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.2199999999999998,1.1342399999999997,2.0,9.105,37.77,28.665000000000003,15.1260068965524,9.043469186206622,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.0783655172379996e-05,9.774011751718702e-05,0.0,12.0,229.0,217.0,94.79599999999999,100.017568,12.0
Ba8Ga16Ge30,400,-62.16,1111.1,1.42,0.000429,0.120935,Ba8 Ga16 Ge30,31.0,56.0,25.0,35.25925925925926,6.145404663923182,32.0,9.0,79.0,70.0,67.14814814814815,17.229080932784633,79.0,69.723,137.327,67.604,81.35896296296296,16.58312208504801,72.64,302.91,1211.4,908.49,910.8992592592592,360.2899314128944,1211.4,2.0,14.0,12.0,11.925925925925926,2.941015089163238,14.0,4.0,6.0,2.0,4.296296296296297,0.5048010973936903,4.0,120.0,215.0,95.0,134.66666666666666,23.802469135802465,120.0,0.89,2.01,1.1199999999999997,1.7848148148148146,0.2651303155006859,2.01,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.4074074074074074,0.6584362139917695,2.0,0.0,10.0,10.0,8.518518518518519,2.5240054869684494,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,11.925925925925926,2.941015089163238,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.7037037037037037,1.0973936899862824,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.7037037037037037,1.0973936899862824,4.0,18.8575,63.59,44.7325,27.788703703703707,10.607791495198907,23.005,0.0,0.383,0.383,0.2127777777777778,0.18913580246913583,0.383,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,177.88888888888889,67.48971193415639,225.0
Zr0.99Nb0.01NiSn,1000,-210.79,823.33,6.062,0.003658,0.6035,Zr0.99 Nb0.01 Ni1 Sn1,28.0,50.0,22.0,39.336666666666666,7.557777777777777,28.0,44.0,80.0,36.0,61.67666666666667,12.215555555555559,61.0,58.6934,118.71,60.0166,89.54807459999999,20.56978306666667,58.6934,505.08,2750.0,2244.92,1455.7666666666667,633.7911111111111,505.08,4.0,14.0,10.0,9.336666666666666,3.5511111111111116,10.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,4.0,124.0,175.0,51.0,145.96333333333334,19.284444444444446,124.0,1.33,1.96,0.6299999999999999,1.7342333333333333,0.26768888888888887,1.91,1.0,2.0,1.0,1.9966666666666668,0.0066444444444443,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,10.0,8.0,6.673333333333333,3.1022222222222227,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,9.336666666666666,3.5511111111111116,10.0,0.0,1.0,1.0,0.0033333333333333335,0.006644444444444445,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,8.0,8.0,3.3266666666666667,3.102222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.663333333333333,2.2177777777777776,2.0,10.32,33.285,22.964999999999996,22.24995,7.9804330000000006,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19846490000000003,0.2646198666666667,0.0,141.0,229.0,88.0,186.78333333333333,30.522222222222222,141.0
